ID	Symbol	Type
Dhodh	ENSMUSG00000031730	Dhodh	Gene Expression
Pkd1l3	ENSMUSG00000048827	Pkd1l3	Gene Expression
Ist1	ENSMUSG00000031729	Ist1	Gene Expression
Zfp821	ENSMUSG00000031728	Zfp821	Gene Expression
Atxn1l	ENSMUSG00000069895	Atxn1l	Gene Expression
Ap1g1	ENSMUSG00000031731	Ap1g1	Gene Expression
Gm17344	ENSMUSG00000078143	Gm17344	Gene Expression
Phlpp2	ENSMUSG00000031732	Phlpp2	Gene Expression
Marveld3	ENSMUSG00000001672	Marveld3	Gene Expression
Gm45795	ENSMUSG00000110707	Gm45795	Gene Expression
Tat	ENSMUSG00000001670	Tat	Gene Expression
Chst4	ENSMUSG00000035930	Chst4	Gene Expression
8030455M16Rik	ENSMUSG00000110507	8030455M16Rik	Gene Expression
Zfp612	ENSMUSG00000044676	Zfp612	Gene Expression
Gm21964	ENSMUSG00000095941	Gm21964	Gene Expression
Calb2	ENSMUSG00000003657	Calb2	Gene Expression
Cmtr2	ENSMUSG00000046441	Cmtr2	Gene Expression
Gm26832	ENSMUSG00000097409	Gm26832	Gene Expression
Hydin	ENSMUSG00000059854	Hydin	Gene Expression
Vac14	ENSMUSG00000010936	Vac14	Gene Expression
Mtss1l	ENSMUSG00000033763	Mtss1l	Gene Expression
Il34	ENSMUSG00000031750	Il34	Gene Expression
Gm15894	ENSMUSG00000090039	Gm15894	Gene Expression
Gm15895	ENSMUSG00000085068	Gm15895	Gene Expression
Sf3b3	ENSMUSG00000033732	Sf3b3	Gene Expression
Cog4	ENSMUSG00000031753	Cog4	Gene Expression
Gm26816	ENSMUSG00000097380	Gm26816	Gene Expression
Fuk	ENSMUSG00000033703	Fuk	Gene Expression
St3gal2	ENSMUSG00000031749	St3gal2	Gene Expression
Gm26132	ENSMUSG00000065100	Gm26132	Gene Expression
Ddx19a	ENSMUSG00000015023	Ddx19a	Gene Expression
Ddx19b	ENSMUSG00000033658	Ddx19b	Gene Expression
Aars	ENSMUSG00000031960	Aars	Gene Expression
Clec18a	ENSMUSG00000033633	Clec18a	Gene Expression
Pdpr	ENSMUSG00000033624	Pdpr	Gene Expression
9430091E24Rik	ENSMUSG00000084808	9430091E24Rik	Gene Expression
Glg1	ENSMUSG00000003316	Glg1	Gene Expression
Rfwd3	ENSMUSG00000033596	Rfwd3	Gene Expression
Mlkl	ENSMUSG00000012519	Mlkl	Gene Expression
Gm45712	ENSMUSG00000110484	Gm45712	Gene Expression
Fa2h	ENSMUSG00000033579	Fa2h	Gene Expression
Wdr59	ENSMUSG00000031959	Wdr59	Gene Expression
Znrf1	ENSMUSG00000033545	Znrf1	Gene Expression
Ldhd	ENSMUSG00000031958	Ldhd	Gene Expression
Zfp1	ENSMUSG00000055835	Zfp1	Gene Expression
Bcar1	ENSMUSG00000031955	Bcar1	Gene Expression
Cfdp1	ENSMUSG00000031954	Cfdp1	Gene Expression
Tmem170	ENSMUSG00000031953	Tmem170	Gene Expression
Chst5	ENSMUSG00000031952	Chst5	Gene Expression
Tmem231	ENSMUSG00000031951	Tmem231	Gene Expression
Gabarapl2	ENSMUSG00000031950	Gabarapl2	Gene Expression
Adat1	ENSMUSG00000031949	Adat1	Gene Expression
Kars	ENSMUSG00000031948	Kars	Gene Expression
Terf2ip	ENSMUSG00000033430	Terf2ip	Gene Expression
Gm6793	ENSMUSG00000092086	Gm6793	Gene Expression
Gm26994	ENSMUSG00000098075	Gm26994	Gene Expression
Cntnap4	ENSMUSG00000031772	Cntnap4	Gene Expression
Mon1b	ENSMUSG00000078908	Mon1b	Gene Expression
Syce1l	ENSMUSG00000033409	Syce1l	Gene Expression
Adamts18	ENSMUSG00000053399	Adamts18	Gene Expression
Nudt7	ENSMUSG00000031767	Nudt7	Gene Expression
Vat1l	ENSMUSG00000046844	Vat1l	Gene Expression
4933408N05Rik	ENSMUSG00000084848	4933408N05Rik	Gene Expression
Clec3a	ENSMUSG00000008874	Clec3a	Gene Expression
Wwox	ENSMUSG00000004637	Wwox	Gene Expression
Gm16116	ENSMUSG00000090217	Gm16116	Gene Expression
Gm16118	ENSMUSG00000089797	Gm16118	Gene Expression
4930488N15Rik	ENSMUSG00000110592	4930488N15Rik	Gene Expression
Maf	ENSMUSG00000055435	Maf	Gene Expression
Gm15655	ENSMUSG00000086717	Gm15655	Gene Expression
Gm45733	ENSMUSG00000110620	Gm45733	Gene Expression
4930422C21Rik	ENSMUSG00000110476	4930422C21Rik	Gene Expression
1700018P08Rik	ENSMUSG00000110709	1700018P08Rik	Gene Expression
Gm5357	ENSMUSG00000110700	Gm5357	Gene Expression
Dynlrb2	ENSMUSG00000034467	Dynlrb2	Gene Expression
Cdyl2	ENSMUSG00000031758	Cdyl2	Gene Expression
Gm10620	ENSMUSG00000074072	Gm10620	Gene Expression
Cmc2	ENSMUSG00000014633	Cmc2	Gene Expression
Cenpn	ENSMUSG00000031756	Cenpn	Gene Expression
Atmin	ENSMUSG00000047388	Atmin	Gene Expression
1700030J22Rik	ENSMUSG00000031847	1700030J22Rik	Gene Expression
Gcsh	ENSMUSG00000034424	Gcsh	Gene Expression
Pkd1l2	ENSMUSG00000034416	Pkd1l2	Gene Expression
Gm15395	ENSMUSG00000085688	Gm15395	Gene Expression
Bco1	ENSMUSG00000031845	Bco1	Gene Expression
Gm20694	ENSMUSG00000093446	Gm20694	Gene Expression
Gan	ENSMUSG00000052557	Gan	Gene Expression
Cmip	ENSMUSG00000034390	Cmip	Gene Expression
Plcg2	ENSMUSG00000034330	Plcg2	Gene Expression
Sdr42e1	ENSMUSG00000034308	Sdr42e1	Gene Expression
Gm31717	ENSMUSG00000110459	Gm31717	Gene Expression
Gm38416	ENSMUSG00000110151	Gm38416	Gene Expression
Hsd17b2	ENSMUSG00000031844	Hsd17b2	Gene Expression
Mphosph6	ENSMUSG00000031843	Mphosph6	Gene Expression
Gm10617	ENSMUSG00000074065	Gm10617	Gene Expression
Cdh13	ENSMUSG00000031841	Cdh13	Gene Expression
Gm24035	ENSMUSG00000064801	Gm24035	Gene Expression
Gm45721	ENSMUSG00000110548	Gm45721	Gene Expression
Hsbp1	ENSMUSG00000031839	Hsbp1	Gene Expression
Gm45723	ENSMUSG00000110470	Gm45723	Gene Expression
Mlycd	ENSMUSG00000074064	Mlycd	Gene Expression
Osgin1	ENSMUSG00000074063	Osgin1	Gene Expression
Necab2	ENSMUSG00000031837	Necab2	Gene Expression
Slc38a8	ENSMUSG00000034224	Slc38a8	Gene Expression
Mbtps1	ENSMUSG00000031835	Mbtps1	Gene Expression
Hsdl1	ENSMUSG00000034189	Hsdl1	Gene Expression
Dnaaf1	ENSMUSG00000031831	Dnaaf1	Gene Expression
Taf1c	ENSMUSG00000031832	Taf1c	Gene Expression
Rps13-ps4	ENSMUSG00000081378	Rps13-ps4	Gene Expression
Adad2	ENSMUSG00000024266	Adad2	Gene Expression
Kcng4	ENSMUSG00000045246	Kcng4	Gene Expression
Gm32352	ENSMUSG00000110453	Gm32352	Gene Expression
Wfdc1	ENSMUSG00000023336	Wfdc1	Gene Expression
Atp2c2	ENSMUSG00000034112	Atp2c2	Gene Expression
Tldc1	ENSMUSG00000034105	Tldc1	Gene Expression
Cotl1	ENSMUSG00000031827	Cotl1	Gene Expression
Klhl36	ENSMUSG00000031828	Klhl36	Gene Expression
Usp10	ENSMUSG00000031826	Usp10	Gene Expression
Crispld2	ENSMUSG00000031825	Crispld2	Gene Expression
Zdhhc7	ENSMUSG00000031823	Zdhhc7	Gene Expression
A130014A01Rik	ENSMUSG00000097944	A130014A01Rik	Gene Expression
Gm38379	ENSMUSG00000102665	Gm38379	Gene Expression
6430548M08Rik	ENSMUSG00000031824	6430548M08Rik	Gene Expression
Fam92b	ENSMUSG00000042269	Fam92b	Gene Expression
A330074K22Rik	ENSMUSG00000097960	A330074K22Rik	Gene Expression
Gse1	ENSMUSG00000031822	Gse1	Gene Expression
Gm26971	ENSMUSG00000097983	Gm26971	Gene Expression
1700016A09Rik	ENSMUSG00000102737	1700016A09Rik	Gene Expression
Gins2	ENSMUSG00000031821	Gins2	Gene Expression
Gm10614	ENSMUSG00000097773	Gm10614	Gene Expression
Gm45834	ENSMUSG00000110601	Gm45834	Gene Expression
Gm26739	ENSMUSG00000097702	Gm26739	Gene Expression
1190005I06Rik	ENSMUSG00000043687	1190005I06Rik	Gene Expression
Gm26537	ENSMUSG00000097500	Gm26537	Gene Expression
Emc8	ENSMUSG00000031819	Emc8	Gene Expression
Cox4i1	ENSMUSG00000031818	Cox4i1	Gene Expression
Gm33142	ENSMUSG00000104484	Gm33142	Gene Expression
Gm18709	ENSMUSG00000097895	Gm18709	Gene Expression
Irf8	ENSMUSG00000041515	Irf8	Gene Expression
Fendrr	ENSMUSG00000097336	Fendrr	Gene Expression
Foxf1	ENSMUSG00000042812	Foxf1	Gene Expression
Mthfsd	ENSMUSG00000031816	Mthfsd	Gene Expression
Foxc2	ENSMUSG00000046714	Foxc2	Gene Expression
5033426O07Rik	ENSMUSG00000097097	5033426O07Rik	Gene Expression
Gm26815	ENSMUSG00000097384	Gm26815	Gene Expression
Gm26747	ENSMUSG00000097783	Gm26747	Gene Expression
Gm26784	ENSMUSG00000097438	Gm26784	Gene Expression
1700018B08Rik	ENSMUSG00000031809	1700018B08Rik	Gene Expression
Gm27045	ENSMUSG00000098211	Gm27045	Gene Expression
1700030M09Rik	ENSMUSG00000097424	1700030M09Rik	Gene Expression
Fbxo31	ENSMUSG00000052934	Fbxo31	Gene Expression
Gm17786	ENSMUSG00000097987	Gm17786	Gene Expression
Map1lc3b	ENSMUSG00000031812	Map1lc3b	Gene Expression
Zcchc14	ENSMUSG00000061410	Zcchc14	Gene Expression
Gm27030	ENSMUSG00000098221	Gm27030	Gene Expression
Gm45833	ENSMUSG00000110673	Gm45833	Gene Expression
Jph3	ENSMUSG00000025318	Jph3	Gene Expression
Klhdc4	ENSMUSG00000040263	Klhdc4	Gene Expression
Gm42047	ENSMUSG00000110631	Gm42047	Gene Expression
Gm26812	ENSMUSG00000097812	Gm26812	Gene Expression
Slc7a5	ENSMUSG00000040010	Slc7a5	Gene Expression
BC048644	ENSMUSG00000074052	BC048644	Gene Expression
Car5a	ENSMUSG00000025317	Car5a	Gene Expression
Gm37497	ENSMUSG00000103904	Gm37497	Gene Expression
Gm27011	ENSMUSG00000098184	Gm27011	Gene Expression
Banp	ENSMUSG00000025316	Banp	Gene Expression
Gm17709	ENSMUSG00000091952	Gm17709	Gene Expression
Zfp469	ENSMUSG00000043903	Zfp469	Gene Expression
Zfpm1	ENSMUSG00000049577	Zfpm1	Gene Expression
Gm45353	ENSMUSG00000109957	Gm45353	Gene Expression
Trhr2	ENSMUSG00000039079	Trhr2	Gene Expression
Zc3h18	ENSMUSG00000017478	Zc3h18	Gene Expression
Il17c	ENSMUSG00000046108	Il17c	Gene Expression
Cyba	ENSMUSG00000006519	Cyba	Gene Expression
Mvd	ENSMUSG00000006517	Mvd	Gene Expression
Gm20735	ENSMUSG00000110656	Gm20735	Gene Expression
Snai3	ENSMUSG00000006587	Snai3	Gene Expression
Rnf166	ENSMUSG00000014470	Rnf166	Gene Expression
Ctu2	ENSMUSG00000049482	Ctu2	Gene Expression
Piezo1	ENSMUSG00000014444	Piezo1	Gene Expression
Cdt1	ENSMUSG00000006585	Cdt1	Gene Expression
Aprt	ENSMUSG00000006589	Aprt	Gene Expression
Galns	ENSMUSG00000015027	Galns	Gene Expression
Trappc2l	ENSMUSG00000015013	Trappc2l	Gene Expression
Cbfa2t3	ENSMUSG00000006362	Cbfa2t3	Gene Expression
C230057M02Rik	ENSMUSG00000110523	C230057M02Rik	Gene Expression
Gm39271	ENSMUSG00000110716	Gm39271	Gene Expression
Acsf3	ENSMUSG00000015016	Acsf3	Gene Expression
Gm45743	ENSMUSG00000110540	Gm45743	Gene Expression
Gm45893	ENSMUSG00000110525	Gm45893	Gene Expression
Gm16378	ENSMUSG00000095762	Gm16378	Gene Expression
Cdh15	ENSMUSG00000031962	Cdh15	Gene Expression
Gm45894	ENSMUSG00000110440	Gm45894	Gene Expression
Ankrd11	ENSMUSG00000035569	Ankrd11	Gene Expression
2810013P06Rik	ENSMUSG00000099881	2810013P06Rik	Gene Expression
Spg7	ENSMUSG00000000738	Spg7	Gene Expression
Rpl13	ENSMUSG00000000740	Rpl13	Gene Expression
Cpne7	ENSMUSG00000034796	Cpne7	Gene Expression
Sult5a1	ENSMUSG00000000739	Sult5a1	Gene Expression
Gm4316	ENSMUSG00000110537	Gm4316	Gene Expression
Dpep1	ENSMUSG00000019278	Dpep1	Gene Expression
Chmp1a	ENSMUSG00000000743	Chmp1a	Gene Expression
Rps12-ps9	ENSMUSG00000069862	Rps12-ps9	Gene Expression
Spata33	ENSMUSG00000048478	Spata33	Gene Expression
Cdk10	ENSMUSG00000033862	Cdk10	Gene Expression
Spata2l	ENSMUSG00000033594	Spata2l	Gene Expression
4933417D19Rik	ENSMUSG00000097637	4933417D19Rik	Gene Expression
Vps9d1	ENSMUSG00000001062	Vps9d1	Gene Expression
Zfp276	ENSMUSG00000001065	Zfp276	Gene Expression
Fanca	ENSMUSG00000032815	Fanca	Gene Expression
Spire2	ENSMUSG00000010154	Spire2	Gene Expression
Tcf25	ENSMUSG00000001472	Tcf25	Gene Expression
Mc1r	ENSMUSG00000074037	Mc1r	Gene Expression
Tubb3	ENSMUSG00000062380	Tubb3	Gene Expression
Def8	ENSMUSG00000001482	Def8	Gene Expression
Afg3l1	ENSMUSG00000031967	Afg3l1	Gene Expression
Dbndd1	ENSMUSG00000031970	Dbndd1	Gene Expression
Gas8	ENSMUSG00000040220	Gas8	Gene Expression
Gm22314	ENSMUSG00000088632	Gm22314	Gene Expression
Rhou	ENSMUSG00000039960	Rhou	Gene Expression
6030466F02Rik	ENSMUSG00000110599	6030466F02Rik	Gene Expression
4732419C18Rik	ENSMUSG00000097203	4732419C18Rik	Gene Expression
Gm45865	ENSMUSG00000110456	Gm45865	Gene Expression
Rab4a	ENSMUSG00000019478	Rab4a	Gene Expression
2810455O05Rik	ENSMUSG00000085030	2810455O05Rik	Gene Expression
Ccsap	ENSMUSG00000031971	Ccsap	Gene Expression
Gm4342	ENSMUSG00000083911	Gm4342	Gene Expression
Acta1	ENSMUSG00000031972	Acta1	Gene Expression
Gm29773	ENSMUSG00000110547	Gm29773	Gene Expression
Nup133	ENSMUSG00000039509	Nup133	Gene Expression
Gm45890	ENSMUSG00000110615	Gm45890	Gene Expression
Abcb10	ENSMUSG00000031974	Abcb10	Gene Expression
Taf5l	ENSMUSG00000038697	Taf5l	Gene Expression
Urb2	ENSMUSG00000031976	Urb2	Gene Expression
Gm45732	ENSMUSG00000110704	Gm45732	Gene Expression
Galnt2	ENSMUSG00000089704	Galnt2	Gene Expression
Gm15775	ENSMUSG00000089820	Gm15775	Gene Expression
Pgbd5	ENSMUSG00000050751	Pgbd5	Gene Expression
Cog2	ENSMUSG00000031979	Cog2	Gene Expression
Agt	ENSMUSG00000031980	Agt	Gene Expression
Capn9	ENSMUSG00000031981	Capn9	Gene Expression
2310022B05Rik	ENSMUSG00000031983	2310022B05Rik	Gene Expression
Ttc13	ENSMUSG00000037300	Ttc13	Gene Expression
Arv1	ENSMUSG00000031982	Arv1	Gene Expression
Fam89a	ENSMUSG00000043068	Fam89a	Gene Expression
Gm9172	ENSMUSG00000110666	Gm9172	Gene Expression
Gm45856	ENSMUSG00000110550	Gm45856	Gene Expression
Trim67	ENSMUSG00000036913	Trim67	Gene Expression
Gm16163	ENSMUSG00000090118	Gm16163	Gene Expression
2810004N23Rik	ENSMUSG00000031984	2810004N23Rik	Gene Expression
Gnpat	ENSMUSG00000031985	Gnpat	Gene Expression
Exoc8	ENSMUSG00000074030	Exoc8	Gene Expression
Sprtn	ENSMUSG00000031986	Sprtn	Gene Expression
Gm45709	ENSMUSG00000110706	Gm45709	Gene Expression
Egln1	ENSMUSG00000031987	Egln1	Gene Expression
Tsnax	ENSMUSG00000056820	Tsnax	Gene Expression
Disc1	ENSMUSG00000043051	Disc1	Gene Expression
Gm16237	ENSMUSG00000086694	Gm16237	Gene Expression
Sipa1l2	ENSMUSG00000001995	Sipa1l2	Gene Expression
4930567H12Rik	ENSMUSG00000110629	4930567H12Rik	Gene Expression
Map10	ENSMUSG00000050930	Map10	Gene Expression
Ntpcr	ENSMUSG00000031851	Ntpcr	Gene Expression
Pcnx2	ENSMUSG00000060212	Pcnx2	Gene Expression
Map3k21	ENSMUSG00000031853	Map3k21	Gene Expression
Kcnk1	ENSMUSG00000033998	Kcnk1	Gene Expression
Gm45876	ENSMUSG00000110437	Gm45876	Gene Expression
Slc35f3	ENSMUSG00000057060	Slc35f3	Gene Expression
Coa6	ENSMUSG00000051671	Coa6	Gene Expression
Tarbp1	ENSMUSG00000090290	Tarbp1	Gene Expression
Gm26759	ENSMUSG00000097060	Gm26759	Gene Expression
Irf2bp2	ENSMUSG00000051495	Irf2bp2	Gene Expression
Gm45805	ENSMUSG00000110626	Gm45805	Gene Expression
Gm31718	ENSMUSG00000110697	Gm31718	Gene Expression
Tomm20	ENSMUSG00000093904	Tomm20	Gene Expression
Rbm34	ENSMUSG00000033931	Rbm34	Gene Expression
Gm38574	ENSMUSG00000110648	Gm38574	Gene Expression
Pard3	ENSMUSG00000025812	Pard3	Gene Expression
Nrp1	ENSMUSG00000025810	Nrp1	Gene Expression
Gm45746	ENSMUSG00000110654	Gm45746	Gene Expression
Itgb1	ENSMUSG00000025809	Itgb1	Gene Expression
Ccdc7a	ENSMUSG00000025808	Ccdc7a	Gene Expression
Ccdc7b	ENSMUSG00000056018	Ccdc7b	Gene Expression
2610044O15Rik8	ENSMUSG00000071302	2610044O15Rik8	Gene Expression
Gm21399	ENSMUSG00000094530	Gm21399	Gene Expression
Gm32856	ENSMUSG00000110605	Gm32856	Gene Expression
Gm2888	ENSMUSG00000090487	Gm2888	Gene Expression
Gm2897	ENSMUSG00000079410	Gm2897	Gene Expression
Gm17051	ENSMUSG00000091289	Gm17051	Gene Expression
Gm10340	ENSMUSG00000071613	Gm10340	Gene Expression
Gm17221	ENSMUSG00000090684	Gm17221	Gene Expression
Gm17188	ENSMUSG00000091849	Gm17188	Gene Expression
Gm5795	ENSMUSG00000079409	Gm5795	Gene Expression
D830030K20Rik	ENSMUSG00000096039	D830030K20Rik	Gene Expression
1700110I01Rik	ENSMUSG00000079407	1700110I01Rik	Gene Expression
Gm2956	ENSMUSG00000096574	Gm2956	Gene Expression
Gm3005	ENSMUSG00000095195	Gm3005	Gene Expression
Gm10408	ENSMUSG00000072739	Gm10408	Gene Expression
Gm2866	ENSMUSG00000093891	Gm2866	Gene Expression
Gm2877	ENSMUSG00000096450	Gm2877	Gene Expression
Gm3002	ENSMUSG00000096793	Gm3002	Gene Expression
Gm26886	ENSMUSG00000097127	Gm26886	Gene Expression
Gm3033	ENSMUSG00000093887	Gm3033	Gene Expression
Gm2907	ENSMUSG00000097594	Gm2907	Gene Expression
Gm2916	ENSMUSG00000096218	Gm2916	Gene Expression
Gm3029	ENSMUSG00000096901	Gm3029	Gene Expression
Gm3095	ENSMUSG00000091756	Gm3095	Gene Expression
Gm17129	ENSMUSG00000091672	Gm17129	Gene Expression
Gm3099	ENSMUSG00000095686	Gm3099	Gene Expression
Gm5796	ENSMUSG00000096775	Gm5796	Gene Expression
Gm3115	ENSMUSG00000091022	Gm3115	Gene Expression
Gm8108	ENSMUSG00000091563	Gm8108	Gene Expression
Gm17152	ENSMUSG00000090292	Gm17152	Gene Expression
Gm3127	ENSMUSG00000090764	Gm3127	Gene Expression
Gm2974	ENSMUSG00000079391	Gm2974	Gene Expression
Gm11105	ENSMUSG00000094072	Gm11105	Gene Expression
Gm3138	ENSMUSG00000091114	Gm3138	Gene Expression
Gm3149	ENSMUSG00000079389	Gm3149	Gene Expression
2610042L04Rik	ENSMUSG00000079388	2610042L04Rik	Gene Expression
Gm17086	ENSMUSG00000092045	Gm17086	Gene Expression
Gm3159	ENSMUSG00000095056	Gm3159	Gene Expression
Gm3164	ENSMUSG00000091418	Gm3164	Gene Expression
Gm3182	ENSMUSG00000091148	Gm3182	Gene Expression
Gm17074	ENSMUSG00000090865	Gm17074	Gene Expression
Gm26655	ENSMUSG00000097822	Gm26655	Gene Expression
Gm26898	ENSMUSG00000097798	Gm26898	Gene Expression
Gm8159	ENSMUSG00000094258	Gm8159	Gene Expression
Gm3239	ENSMUSG00000090872	Gm3239	Gene Expression
Gm7876	ENSMUSG00000091700	Gm7876	Gene Expression
Gm3252	ENSMUSG00000094628	Gm3252	Gene Expression
Gm3084	ENSMUSG00000091221	Gm3084	Gene Expression
Gm9602	ENSMUSG00000090539	Gm9602	Gene Expression
Gm3091	ENSMUSG00000090465	Gm3091	Gene Expression
Gm3269	ENSMUSG00000091494	Gm3269	Gene Expression
Gm26650	ENSMUSG00000097278	Gm26650	Gene Expression
Gm3278	ENSMUSG00000091185	Gm3278	Gene Expression
Gm8297	ENSMUSG00000090827	Gm8297	Gene Expression
4930555G01Rik	ENSMUSG00000096197	4930555G01Rik	Gene Expression
Gm8281	ENSMUSG00000095681	Gm8281	Gene Expression
Gm8279	ENSMUSG00000079378	Gm8279	Gene Expression
Gm3526	ENSMUSG00000094929	Gm3526	Gene Expression
Gm17126	ENSMUSG00000091713	Gm17126	Gene Expression
Gm3500	ENSMUSG00000096003	Gm3500	Gene Expression
Gm8246	ENSMUSG00000095797	Gm8246	Gene Expression
Gm3488	ENSMUSG00000095295	Gm3488	Gene Expression
Gm8266	ENSMUSG00000096286	Gm8266	Gene Expression
Gm26731	ENSMUSG00000097349	Gm26731	Gene Expression
Gm3383	ENSMUSG00000096629	Gm3383	Gene Expression
Gm3373	ENSMUSG00000094370	Gm3373	Gene Expression
Gm26557	ENSMUSG00000097024	Gm26557	Gene Expression
Gm3424	ENSMUSG00000090512	Gm3424	Gene Expression
Gm8237	ENSMUSG00000090707	Gm8237	Gene Expression
Gm17046	ENSMUSG00000091613	Gm17046	Gene Expression
Gm3242	ENSMUSG00000079379	Gm3242	Gene Expression
Gm3248	ENSMUSG00000091275	Gm3248	Gene Expression
Gm3453	ENSMUSG00000090643	Gm3453	Gene Expression
Gm3261	ENSMUSG00000093892	Gm3261	Gene Expression
Gm8206	ENSMUSG00000091568	Gm8206	Gene Expression
Gm6337	ENSMUSG00000091882	Gm6337	Gene Expression
Gm3275	ENSMUSG00000091290	Gm3275	Gene Expression
Gm3468	ENSMUSG00000094634	Gm3468	Gene Expression
Gm3476	ENSMUSG00000079371	Gm3476	Gene Expression
Gm26991	ENSMUSG00000097199	Gm26991	Gene Expression
Gm3208	ENSMUSG00000091752	Gm3208	Gene Expression
Gm21560	ENSMUSG00000094460	Gm21560	Gene Expression
Gm3411	ENSMUSG00000079396	Gm3411	Gene Expression
Gm21103	ENSMUSG00000094811	Gm21103	Gene Expression
Gm3618	ENSMUSG00000096828	Gm3618	Gene Expression
Gm26630	ENSMUSG00000097447	Gm26630	Gene Expression
Gm16440	ENSMUSG00000072738	Gm16440	Gene Expression
Gm3591	ENSMUSG00000096904	Gm3591	Gene Expression
Gm3594	ENSMUSG00000095360	Gm3594	Gene Expression
Gm8356	ENSMUSG00000090627	Gm8356	Gene Expression
Gm3629	ENSMUSG00000093898	Gm3629	Gene Expression
Gm3460	ENSMUSG00000096839	Gm3460	Gene Expression
Gm10251	ENSMUSG00000094590	Gm10251	Gene Expression
Gm26680	ENSMUSG00000097901	Gm26680	Gene Expression
Gm8050	ENSMUSG00000091814	Gm8050	Gene Expression
Gm3636	ENSMUSG00000091754	Gm3636	Gene Expression
Gm8362	ENSMUSG00000090404	Gm8362	Gene Expression
Gm3642	ENSMUSG00000096685	Gm3642	Gene Expression
Gm3667	ENSMUSG00000090691	Gm3667	Gene Expression
Gm47747	ENSMUSG00000114950	Gm47747	Gene Expression
Gm6356	ENSMUSG00000091400	Gm6356	Gene Expression
Gm47749	ENSMUSG00000114611	Gm47749	Gene Expression
Gm3685	ENSMUSG00000094021	Gm3685	Gene Expression
Gm47764	ENSMUSG00000114657	Gm47764	Gene Expression
Gm3696	ENSMUSG00000092167	Gm3696	Gene Expression
Gm6676	ENSMUSG00000096869	Gm6676	Gene Expression
Gm3512	ENSMUSG00000090363	Gm3512	Gene Expression
Gm3715	ENSMUSG00000072731	Gm3715	Gene Expression
Gm3727	ENSMUSG00000096183	Gm3727	Gene Expression
Gm3739	ENSMUSG00000091472	Gm3739	Gene Expression
Gm5797	ENSMUSG00000072726	Gm5797	Gene Expression
Gm8374	ENSMUSG00000091676	Gm8374	Gene Expression
Gm10339	ENSMUSG00000071591	Gm10339	Gene Expression
4933406F09Rik	ENSMUSG00000090585	4933406F09Rik	Gene Expression
Gm8379	ENSMUSG00000090618	Gm8379	Gene Expression
Gm3755	ENSMUSG00000091227	Gm3755	Gene Expression
Gm3752	ENSMUSG00000091617	Gm3752	Gene Expression
Gm3760	ENSMUSG00000091325	Gm3760	Gene Expression
Gm3558	ENSMUSG00000079364	Gm3558	Gene Expression
Gm10338	ENSMUSG00000094706	Gm10338	Gene Expression
Gm10044	ENSMUSG00000072723	Gm10044	Gene Expression
Gm16741	ENSMUSG00000084775	Gm16741	Gene Expression
Gm26661	ENSMUSG00000097169	Gm26661	Gene Expression
Gm8396	ENSMUSG00000049460	Gm8396	Gene Expression
Flnb	ENSMUSG00000025278	Flnb	Gene Expression
Gm45521	ENSMUSG00000109649	Gm45521	Gene Expression
Dnase1l3	ENSMUSG00000025279	Dnase1l3	Gene Expression
Abhd6	ENSMUSG00000025277	Abhd6	Gene Expression
Rpp14	ENSMUSG00000023156	Rpp14	Gene Expression
Pxk	ENSMUSG00000033885	Pxk	Gene Expression
Pdhb	ENSMUSG00000021748	Pdhb	Gene Expression
Kctd6	ENSMUSG00000021752	Kctd6	Gene Expression
Acox2	ENSMUSG00000021751	Acox2	Gene Expression
Fam107a	ENSMUSG00000021750	Fam107a	Gene Expression
Oit1	ENSMUSG00000021749	Oit1	Gene Expression
2610318M16Rik	ENSMUSG00000114532	2610318M16Rik	Gene Expression
Gm8416	ENSMUSG00000114533	Gm8416	Gene Expression
4930452B06Rik	ENSMUSG00000021747	4930452B06Rik	Gene Expression
4930455B14Rik	ENSMUSG00000097898	4930455B14Rik	Gene Expression
Gm9800	ENSMUSG00000045799	Gm9800	Gene Expression
Gm48364	ENSMUSG00000114413	Gm48364	Gene Expression
Gm48370	ENSMUSG00000114615	Gm48370	Gene Expression
Fhit	ENSMUSG00000060579	Fhit	Gene Expression
Mnd1-ps	ENSMUSG00000089686	Mnd1-ps	Gene Expression
Gm48438	ENSMUSG00000114691	Gm48438	Gene Expression
Gm48442	ENSMUSG00000114749	Gm48442	Gene Expression
Fhitos	ENSMUSG00000089833	Fhitos	Gene Expression
Slc25a5-ps	ENSMUSG00000089785	Slc25a5-ps	Gene Expression
Rpl21-ps4	ENSMUSG00000072714	Rpl21-ps4	Gene Expression
Gm3839	ENSMUSG00000097148	Gm3839	Gene Expression
Gm48595	ENSMUSG00000114849	Gm48595	Gene Expression
Ptprg	ENSMUSG00000021745	Ptprg	Gene Expression
Gm48602	ENSMUSG00000114310	Gm48602	Gene Expression
Gm48601	ENSMUSG00000114431	Gm48601	Gene Expression
Gm48600	ENSMUSG00000114267	Gm48600	Gene Expression
Gm3848	ENSMUSG00000085883	Gm3848	Gene Expression
Gm48603	ENSMUSG00000114246	Gm48603	Gene Expression
Gm49355	ENSMUSG00000114378	Gm49355	Gene Expression
3830406C13Rik	ENSMUSG00000033111	3830406C13Rik	Gene Expression
D030051J21Rik	ENSMUSG00000114853	D030051J21Rik	Gene Expression
Fezf2	ENSMUSG00000021743	Fezf2	Gene Expression
